sku_id,operator,category,heat_score,price,unit_cost,live_fit,production_risk,page_views,orders,launch_inventory,sold_units,return_units,is_simulated,simulation_seed,gross_margin_rate,sell_through_rate,conversion_rate,return_rate,gmv,inventory_risk,selection_score,recommendation
归溟幽灵鲨-服饰,归溟幽灵鲨,服饰,56.6613,229.0,119.08,0.65,0.65,3490,263,392,296,22,True,20260901,0.48,0.7551020408163265,0.07535816618911174,0.07432432432432433,67784.0,76.15591397849462,37.71075559139784,谨慎测试
纯烬艾雅法拉-服饰,纯烬艾雅法拉,服饰,59.3571,229.0,119.08,0.65,0.65,3763,282,472,356,24,True,20260901,0.48,0.7542372881355932,0.07494020728142439,0.06741573033707865,81524.0,75.05376344086022,37.66196870967742,谨慎测试
怒潮凛冬-色纸,怒潮凛冬,色纸,40.0645,30.0,8.4,0.75,0.15,4795,290,404,351,14,True,20260901,0.7200000000000001,0.8688118811881188,0.06047966631908238,0.039886039886039885,10530.0,26.22311827956989,37.2196188172043,谨慎测试
余-毛绒,余,毛绒,46.6129,128.0,61.44,0.8,0.45,4694,337,516,411,17,True,20260901,0.52,0.7965116279069767,0.0717937792927141,0.0413625304136253,52608.0,50.215053763440864,37.123654946236556,谨慎测试
娜斯提-亚克力立牌,娜斯提,亚克力立牌,37.9194,48.0,16.8,0.85,0.25,3587,251,333,281,11,True,20260901,0.65,0.8438438438438438,0.06997490939503763,0.03914590747330961,13488.0,38.41397849462366,37.10969096774194,谨慎测试
维娜·维多利亚-服饰,维娜·维多利亚,服饰,59.7097,229.0,119.08,0.65,0.65,5233,389,659,497,33,True,20260901,0.48,0.7541729893778453,0.07433594496464743,0.06639839034205232,113813.0,74.6236559139785,37.004307849462364,谨慎测试
佩佩-毛绒,佩佩,毛绒,40.8548,128.0,61.44,0.8,0.45,4910,361,534,425,22,True,20260901,0.52,0.795880149812734,0.0735234215885947,0.05176470588235294,54400.0,59.462365591397855,36.72955827956989,谨慎测试
归溟幽灵鲨-毛绒,归溟幽灵鲨,毛绒,56.6613,128.0,61.44,0.8,0.45,5254,366,612,487,23,True,20260901,0.52,0.795751633986928,0.06966121050628094,0.04722792607802875,62336.0,57.93010752688173,36.624734086021505,谨慎测试
凯尔希·思衡托-服饰,凯尔希·思衡托,服饰,68.4032,229.0,119.08,0.65,0.65,4881,348,552,416,26,True,20260901,0.48,0.7536231884057971,0.07129686539643516,0.0625,95264.0,75.94086021505376,35.77096,谨慎测试
赤刃明霄陈-服饰,赤刃明霄陈,服饰,58.8065,229.0,119.08,0.65,0.65,4832,358,541,408,29,True,20260901,0.48,0.7541589648798521,0.07408940397350994,0.07107843137254902,93432.0,77.8225806451613,35.768294086021506,谨慎测试
塑心-服饰,塑心,服饰,40.9677,229.0,119.08,0.65,0.65,3768,289,442,333,19,True,20260901,0.48,0.753393665158371,0.07669851380042463,0.057057057057057055,76257.0,75.18817204301075,35.51880462365591,谨慎测试
缇缇-色纸,缇缇,色纸,32.1613,30.0,8.4,0.75,0.15,4127,245,311,270,6,True,20260901,0.7200000000000001,0.8681672025723473,0.05936515628786043,0.022222222222222223,8100.0,17.620967741935488,35.38629322580645,谨慎测试
黍-服饰,黍,服饰,55.4194,229.0,119.08,0.65,0.65,4197,311,459,346,22,True,20260901,0.48,0.7538126361655774,0.07410054801048369,0.06358381502890173,79234.0,75.24193548387098,35.17151892473118,谨慎测试
焰狐龙梓兰-服饰,焰狐龙梓兰,服饰,58.8065,229.0,119.08,0.65,0.65,3352,239,374,282,15,True,20260901,0.48,0.7540106951871658,0.07130071599045346,0.05319148936170213,64578.0,70.68548387096774,33.57877795698924,谨慎测试
真言-服饰,真言,服饰,48.871,229.0,119.08,0.65,0.65,3603,268,423,319,23,True,20260901,0.48,0.7541371158392435,0.07438245906189286,0.07210031347962383,73051.0,78.75,33.50135376344086,谨慎测试
重岳-毛绒,重岳,毛绒,52.2581,128.0,61.44,0.8,0.45,4529,310,484,385,20,True,20260901,0.52,0.7954545454545454,0.0684477809671009,0.05194805194805195,49280.0,63.1989247311828,32.84140849462366,谨慎测试
新约能天使-服饰,新约能天使,服饰,71.0,229.0,119.08,0.65,0.65,4347,298,411,310,21,True,20260901,0.48,0.754257907542579,0.0685530250747642,0.06774193548387097,70990.0,74.94623655913979,32.61720430107526,谨慎测试
娜斯提-服饰,娜斯提,服饰,37.9194,229.0,119.08,0.65,0.65,3246,246,394,297,19,True,20260901,0.48,0.7538071065989848,0.07578558225508318,0.06397306397306397,68013.0,75.77956989247312,32.44840064516129,谨慎测试
塑心-毛绒,塑心,毛绒,40.9677,128.0,61.44,0.8,0.45,4800,336,509,405,20,True,20260901,0.52,0.7956777996070727,0.07,0.04938271604938271,51840.0,60.02688172043011,32.1908476344086,谨慎测试
归溟幽灵鲨-手办,归溟幽灵鲨,手办,56.6613,699.0,433.38,0.55,0.8,3150,237,371,269,20,True,20260901,0.38,0.7250673854447439,0.07523809523809524,0.07434944237918216,188031.0,92.36559139784947,31.433873870967734,谨慎测试
望-毛绒,望,毛绒,51.8065,128.0,61.44,0.8,0.45,5248,350,499,397,18,True,20260901,0.52,0.7955911823647295,0.06669207317073171,0.04534005037783375,50816.0,57.66129032258064,31.324208064516135,谨慎测试
余-服饰,余,服饰,46.6129,229.0,119.08,0.65,0.65,4626,338,561,423,30,True,20260901,0.48,0.7540106951871658,0.0730652831820147,0.07092198581560284,96867.0,78.91129032258064,31.0336011827957,谨慎测试
予愿安洁莉娜-服饰,予愿安洁莉娜,服饰,62.1728,229.0,119.08,0.65,0.65,5323,369,576,434,27,True,20260901,0.48,0.7534722222222222,0.0693218110088296,0.06221198156682028,99386.0,76.58602150537635,30.934098064516125,谨慎测试
新约能天使-手办,新约能天使,手办,71.0,699.0,433.38,0.55,0.8,3809,274,451,327,27,True,20260901,0.38,0.7250554323725056,0.07193489104751903,0.08256880733944955,228573.0,95.56451612903227,30.899462365591393,谨慎测试
重岳-服饰,重岳,服饰,52.2581,229.0,119.08,0.65,0.65,4199,299,423,319,22,True,20260901,0.48,0.7541371158392435,0.07120743034055728,0.06896551724137931,73051.0,77.05645161290323,30.493290215053765,谨慎测试
Mon3tr-手办,Mon3tr,手办,54.0645,699.0,433.38,0.55,0.8,2960,222,385,279,22,True,20260901,0.38,0.7246753246753247,0.075,0.07885304659498207,195021.0,95.34946236559139,30.03386612903225,谨慎测试
谬因-手办,谬因,手办,37.4677,699.0,433.38,0.55,0.8,2858,220,336,244,20,True,20260901,0.38,0.7261904761904762,0.07697690692792163,0.08196721311475409,170556.0,89.81182795698925,29.318266989247306,谨慎测试
缪尔赛思-毛绒,缪尔赛思,毛绒,48.7581,128.0,61.44,0.8,0.45,4638,303,475,378,23,True,20260901,0.52,0.7957894736842105,0.06532988357050452,0.06084656084656084,48384.0,63.1989247311828,28.726892365591397,谨慎测试
缪尔赛思-服饰,缪尔赛思,服饰,48.7581,229.0,119.08,0.65,0.65,4435,311,531,400,29,True,20260901,0.48,0.7532956685499058,0.07012401352874859,0.0725,91600.0,83.27956989247312,27.530655806451612,谨慎测试
凛御银灰-服饰,凛御银灰,服饰,56.7742,229.0,119.08,0.65,0.65,3919,265,454,342,23,True,20260901,0.48,0.7533039647577092,0.06761929063536616,0.06725146198830409,78318.0,79.83870967741936,26.731184731182793,谨慎测试
缇缇-毛绒,缇缇,毛绒,32.1613,128.0,61.44,0.8,0.45,3653,249,386,307,14,True,20260901,0.52,0.7953367875647669,0.06816315357240624,0.04560260586319218,39296.0,60.80645161290323,26.729035161290323,谨慎测试
佩佩-手办,佩佩,手办,40.8548,699.0,433.38,0.55,0.8,3775,285,444,322,29,True,20260901,0.38,0.7252252252252253,0.07549668874172186,0.09006211180124224,225078.0,97.33870967741936,26.678483010752686,谨慎测试
Mon3tr-服饰,Mon3tr,服饰,54.0645,229.0,119.08,0.65,0.65,4068,274,411,310,19,True,20260901,0.48,0.754257907542579,0.06735496558505408,0.06129032258064516,70990.0,70.83333333333334,26.65752204301075,谨慎测试
死芒-服饰,死芒,服饰,49.3226,229.0,119.08,0.65,0.65,3749,258,396,299,20,True,20260901,0.48,0.7550505050505051,0.06881835156041612,0.06688963210702341,68471.0,71.61290322580646,26.608607956989246,谨慎测试
丰川祥子-服饰,丰川祥子,服饰,61.7419,229.0,119.08,0.65,0.65,4352,282,410,309,19,True,20260901,0.48,0.7536585365853659,0.06479779411764706,0.061488673139158574,70761.0,74.91935483870968,26.29407537634409,谨慎测试
荒芜拉普兰德-服饰,荒芜拉普兰德,服饰,52.1452,229.0,119.08,0.65,0.65,3716,250,420,317,19,True,20260901,0.48,0.7547619047619047,0.06727664155005382,0.05993690851735016,72593.0,68.5752688172043,26.14624817204301,谨慎测试
赤刃明霄陈-手办,赤刃明霄陈,手办,58.8065,699.0,433.38,0.55,0.8,3870,268,467,339,23,True,20260901,0.38,0.7259100642398287,0.06925064599483204,0.06784660766961652,236961.0,84.94623655913978,24.43227258064516,谨慎测试
斩业星熊-手办,斩业星熊,手办,45.4078,699.0,433.38,0.55,0.8,2942,212,318,231,19,True,20260901,0.38,0.7264150943396226,0.07205982324949015,0.08225108225108226,161469.0,89.16666666666667,24.022877634408598,谨慎测试
缄默德克萨斯-服饰,缄默德克萨斯,服饰,50.7903,229.0,119.08,0.65,0.65,4295,281,428,323,20,True,20260901,0.48,0.7546728971962616,0.06542491268917346,0.06191950464396285,73967.0,69.83870967741936,24.000530860215054,谨慎测试
望-手办,望,手办,51.8065,699.0,433.38,0.55,0.8,3929,278,465,337,25,True,20260901,0.38,0.7247311827956989,0.07075591753626877,0.07418397626112759,235563.0,93.09139784946237,23.775820967741936,谨慎测试
塑心-手办,塑心,手办,40.9677,699.0,433.38,0.55,0.8,3203,232,351,255,18,True,20260901,0.38,0.7264957264957265,0.07243209491102091,0.07058823529411765,178245.0,83.5483870967742,23.736546559139782,谨慎测试
凛御银灰-手办,凛御银灰,手办,56.7742,699.0,433.38,0.55,0.8,3927,272,402,292,25,True,20260901,0.38,0.7263681592039801,0.06926406926406926,0.08561643835616438,204108.0,91.3978494623656,23.338711612903225,谨慎测试
凯尔希·思衡托-手办,凯尔希·思衡托,手办,68.4032,699.0,433.38,0.55,0.8,2601,171,244,177,13,True,20260901,0.38,0.7254098360655737,0.0657439446366782,0.07344632768361582,123723.0,90.21505376344086,23.07472344086021,谨慎测试
丰川祥子-手办,丰川祥子,手办,61.7419,699.0,433.38,0.55,0.8,3720,252,419,304,26,True,20260901,0.38,0.7255369928400954,0.06774193548387097,0.08552631578947369,212496.0,95.0,22.533322688172042,谨慎测试
缄默德克萨斯-手办,缄默德克萨斯,手办,50.7903,699.0,433.38,0.55,0.8,4738,331,529,384,32,True,20260901,0.38,0.725897920604915,0.06986070071760236,0.08333333333333333,268416.0,92.50000000000001,22.401068494623658,谨慎测试
酒神-服饰,酒神,服饰,45.1452,229.0,119.08,0.65,0.65,3620,239,398,300,19,True,20260901,0.48,0.7537688442211056,0.06602209944751382,0.06333333333333334,68700.0,75.59139784946237,22.054312688172047,谨慎测试
佩佩-服饰,佩佩,服饰,40.8548,229.0,119.08,0.65,0.65,2937,196,310,234,15,True,20260901,0.48,0.7548387096774194,0.06673476336397685,0.0641025641025641,53586.0,70.94086021505376,22.03869806451613,谨慎测试
望-服饰,望,服饰,51.8065,229.0,119.08,0.65,0.65,4584,280,411,310,20,True,20260901,0.48,0.754257907542579,0.06108202443280977,0.06451612903225806,70990.0,73.49462365591398,22.004315591397848,谨慎测试
死芒-手办,死芒,手办,49.3226,699.0,433.38,0.55,0.8,2818,196,353,256,20,True,20260901,0.38,0.7252124645892352,0.0695528743789922,0.078125,178944.0,93.03763440860216,21.58441440860215,谨慎测试
斩业星熊-服饰,斩业星熊,服饰,45.4078,229.0,119.08,0.65,0.65,3900,254,399,301,22,True,20260901,0.48,0.7543859649122807,0.06512820512820512,0.07308970099667775,68929.0,76.86827956989248,21.36024322580645,谨慎测试
缇缇-手办,缇缇,手办,32.1613,699.0,433.38,0.55,0.8,1983,144,241,175,14,True,20260901,0.38,0.7261410788381742,0.07261724659606657,0.08,122325.0,89.50268817204301,20.660486774193544,谨慎测试
结城理-服饰,结城理,服饰,52.371,229.0,119.08,0.65,0.65,3620,220,349,263,22,True,20260901,0.48,0.7535816618911175,0.06077348066298342,0.08365019011406843,60227.0,87.1236559139785,20.649472043010753,谨慎测试
贝洛内-服饰,贝洛内,服饰,47.5161,229.0,119.08,0.65,0.65,4088,234,331,250,14,True,20260901,0.48,0.7552870090634441,0.05724070450097847,0.056,57250.0,66.42473118279571,19.97257193548387,谨慎测试
司霆惊蛰-服饰,司霆惊蛰,服饰,46.5,229.0,119.08,0.65,0.65,3387,200,334,252,17,True,20260901,0.48,0.7544910179640718,0.059049306170652495,0.06746031746031746,57708.0,73.5215053763441,19.60322580645161,谨慎测试
司霆惊蛰-手办,司霆惊蛰,手办,46.5,699.0,433.38,0.55,0.8,3620,246,387,281,18,True,20260901,0.38,0.7260981912144703,0.06795580110497237,0.06405693950177936,196419.0,82.23118279569894,19.398924731182788,谨慎测试
缇缇-服饰,缇缇,服饰,32.1613,229.0,119.08,0.65,0.65,2776,186,309,233,15,True,20260901,0.48,0.7540453074433657,0.0670028818443804,0.06437768240343347,53357.0,75.32258064516131,19.15376634408602,谨慎测试
予愿安洁莉娜-手办,予愿安洁莉娜,手办,62.1728,699.0,433.38,0.55,0.8,4038,247,379,275,22,True,20260901,0.38,0.7255936675461742,0.061168895492818225,0.08,192225.0,91.86827956989248,19.104796989247312,谨慎测试
谬因-服饰,谬因,服饰,37.4677,229.0,119.08,0.65,0.65,3819,253,430,324,25,True,20260901,0.48,0.7534883720930232,0.06624770882429956,0.07716049382716049,74196.0,84.51612903225808,19.019879892473117,谨慎测试
余-手办,余,手办,46.6129,699.0,433.38,0.55,0.8,4113,280,465,337,25,True,20260901,0.38,0.7247311827956989,0.06807682956479455,0.07418397626112759,235563.0,93.09139784946237,18.508063548387092,谨慎测试
怒潮凛冬-服饰,怒潮凛冬,服饰,40.0645,229.0,119.08,0.65,0.65,3487,208,342,258,18,True,20260901,0.48,0.7543859649122807,0.05965012905075997,0.06976744186046512,59082.0,74.93279569892474,17.854027419354843,谨慎测试
荒芜拉普兰德-手办,荒芜拉普兰德,手办,52.1452,699.0,433.38,0.55,0.8,2710,173,304,221,19,True,20260901,0.38,0.7269736842105263,0.06383763837638376,0.08597285067873303,154479.0,89.86559139784947,17.425818064516125,谨慎测试
维娜·维多利亚-手办,维娜·维多利亚,手办,59.7097,699.0,433.38,0.55,0.8,3946,226,394,286,24,True,20260901,0.38,0.7258883248730964,0.05727318803852002,0.08391608391608392,199914.0,93.27956989247312,16.773125053763444,谨慎测试
重岳-手办,重岳,手办,52.2581,699.0,433.38,0.55,0.8,3027,186,309,224,16,True,20260901,0.38,0.7249190938511327,0.061446977205153616,0.07142857142857142,156576.0,91.0752688172043,16.37097838709677,谨慎测试
纯烬艾雅法拉-手办,纯烬艾雅法拉,手办,59.3571,699.0,433.38,0.55,0.8,3423,192,273,198,16,True,20260901,0.38,0.7252747252747253,0.056091148115687994,0.08080808080808081,138402.0,93.41397849462366,16.331323548387097,谨慎测试
缪尔赛思-手办,缪尔赛思,手办,48.7581,699.0,433.38,0.55,0.8,4148,260,452,328,23,True,20260901,0.38,0.7256637168141593,0.0626808100289296,0.0701219512195122,229272.0,86.55913978494624,16.09517193548387,谨慎测试
焰狐龙梓兰-手办,焰狐龙梓兰,手办,58.8065,699.0,433.38,0.55,0.8,4244,238,391,284,25,True,20260901,0.38,0.7263427109974424,0.056079170593779454,0.0880281690140845,198516.0,92.66129032258065,16.080122043010753,谨慎测试
黍-手办,黍,手办,55.4194,699.0,433.38,0.55,0.8,3707,214,368,267,22,True,20260901,0.38,0.7255434782608695,0.05772862152684111,0.08239700374531835,186633.0,93.25268817204301,15.650013548387095,谨慎测试
贝洛内-手办,贝洛内,手办,47.5161,699.0,433.38,0.55,0.8,3017,187,322,234,18,True,20260901,0.38,0.7267080745341615,0.061982101425256876,0.07692307692307693,163566.0,86.63978494623655,15.553217096774192,谨慎测试
真言-手办,真言,手办,48.871,699.0,433.38,0.55,0.8,3393,216,349,253,22,True,20260901,0.38,0.7249283667621776,0.0636604774535809,0.08695652173913043,176847.0,97.79569892473118,15.489256989247309,谨慎测试
结城理-手办,结城理,手办,52.371,699.0,433.38,0.55,0.8,3640,212,328,238,18,True,20260901,0.38,0.725609756097561,0.05824175824175824,0.07563025210084033,166362.0,90.24193548387098,15.197859139784944,谨慎测试
酒神-手办,酒神,手办,45.1452,699.0,433.38,0.55,0.8,3223,204,314,228,20,True,20260901,0.38,0.7261146496815286,0.06329506670803599,0.08771929824561403,159372.0,93.30645161290323,14.497861075268819,谨慎测试
娜斯提-手办,娜斯提,手办,37.9194,699.0,433.38,0.55,0.8,3063,194,282,205,15,True,20260901,0.38,0.7269503546099291,0.06333659810643161,0.07317073170731707,143295.0,84.35483870967742,13.386572688172047,谨慎测试
怒潮凛冬-手办,怒潮凛冬,手办,40.0645,699.0,433.38,0.55,0.8,2180,114,183,133,11,True,20260901,0.38,0.726775956284153,0.05229357798165138,0.08270676691729323,92967.0,89.00537634408603,10.500532795698927,谨慎测试
